Stimmart;Adresse;Bezirksnummer;Bezirksname;Wahlbezirk;Wahlbezirksart;"Abgeordneten-
hauswahlkreis";"Bundestags-
wahlkreis";OstWest;Wahlberechtigte insgesamt;Wahlberechtigte A1;Wahlberechtigte A2;Wahlberechtigte A3;Wähler;"darunter
Wähler B1
(bei endgültigem Ergebnis)";Ungültige Stimmen;Gültige Stimmen;SPD;CDU;GRÜNE;DIE LINKE;AfD;PIRATEN;FDP;Tierschutzpartei;Die PARTEI;NPD;FAMILIE;Volksabstimmung;ÖDP;FREIE WÄHLER;DKP;MLPD;SGP;BP;TIERSCHUTZ hier!;Tierschutzallianz;Bündnis C;BIG;BGE;DIE DIREKTE!;DiEM25;III. Weg;Die Grauen;DIE RECHTE;DIE VIOLETTEN;LIEBE;DIE FRAUEN;Graue Panther;LKR;MENSCHLICHE WELT;NL;ÖkoLinX;Die Humanisten;PARTEI FÜR DIE TIERE;Gesundheitsforschung;Volt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B1D;07;Tempelhof-Schöneberg;1D;Briefwahlbezirk;01;81;W;0;0;0;0;748;748;5;743;120;69;338;67;19;5;35;11;35;1;1;2;0;7;1;0;0;0;1;2;0;3;1;0;11;0;0;0;0;0;2;2;1;0;1;1;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B1E;07;Tempelhof-Schöneberg;1E;Briefwahlbezirk;01;81;W;0;0;0;0;1 075;1 075;2;1 073;163;113;515;78;38;11;41;4;48;1;0;3;1;3;0;0;0;0;0;3;2;3;1;0;25;0;2;0;0;0;1;1;1;1;0;4;1;0;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B1F;07;Tempelhof-Schöneberg;1F;Briefwahlbezirk;01;81;W;0;0;0;0;840;840;6;834;143;110;327;58;48;6;53;11;26;0;0;0;4;4;0;1;0;1;0;2;1;1;4;0;7;0;5;0;0;2;1;3;1;0;0;1;2;2;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B1G;07;Tempelhof-Schöneberg;1G;Briefwahlbezirk;01;81;W;0;0;0;0;1 006;1 006;2;1 004;182;176;361;62;62;4;52;11;29;0;1;0;2;3;2;4;1;1;0;0;0;1;6;0;17;1;6;0;2;1;1;3;0;0;1;2;0;0;0;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B1H;07;Tempelhof-Schöneberg;1H;Briefwahlbezirk;01;81;W;0;0;0;0;984;984;7;977;174;171;357;56;59;5;74;10;32;0;3;2;3;0;0;0;0;0;1;1;0;0;3;0;9;0;2;0;0;0;0;0;2;0;0;0;1;1;0;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B1I;07;Tempelhof-Schöneberg;1I;Briefwahlbezirk;01;81;W;0;0;0;0;919;919;3;916;148;112;397;70;48;2;51;9;30;0;0;0;5;3;0;0;0;1;0;3;0;0;1;2;9;0;1;0;2;0;0;2;2;1;0;2;4;1;0;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B2A;07;Tempelhof-Schöneberg;2A;Briefwahlbezirk;02;81;W;0;0;0;0;1 040;1 040;6;1 034;188;139;438;87;31;2;66;4;35;0;1;0;3;0;2;0;0;0;0;0;0;0;2;0;13;0;2;0;1;2;1;3;1;1;0;2;0;0;0;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B2B;07;Tempelhof-Schöneberg;2B;Briefwahlbezirk;02;81;W;0;0;0;0;951;951;4;947;149;158;359;45;72;8;49;12;29;2;4;2;6;1;3;0;0;0;1;1;0;0;0;2;13;0;3;0;2;1;2;9;2;0;1;3;1;4;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B2C;07;Tempelhof-Schöneberg;2C;Briefwahlbezirk;02;81;W;0;0;0;0;867;867;3;864;141;118;365;67;35;6;33;11;48;0;1;0;6;2;0;0;0;0;3;0;0;4;0;2;6;0;0;0;2;1;0;0;1;1;0;2;1;0;0;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B2D;07;Tempelhof-Schöneberg;2D;Briefwahlbezirk;02;81;W;0;0;0;0;778;778;5;773;117;62;329;69;46;5;23;12;35;2;5;1;4;3;1;0;1;1;3;1;2;0;2;1;18;0;2;0;0;1;3;4;1;0;1;4;0;2;1;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B2E;07;Tempelhof-Schöneberg;2E;Briefwahlbezirk;02;81;W;0;0;0;0;832;832;2;830;118;55;397;87;33;8;24;8;42;0;2;2;5;3;2;1;0;0;2;1;0;1;3;1;7;0;1;0;1;0;2;3;3;2;0;2;1;0;1;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B2F;07;Tempelhof-Schöneberg;2F;Briefwahlbezirk;02;81;W;0;0;0;0;799;799;0;799;126;47;418;64;13;5;20;9;39;0;0;0;1;1;3;0;0;0;0;1;1;0;3;0;15;0;2;0;1;1;0;4;0;2;1;3;1;2;2;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B2G;07;Tempelhof-Schöneberg;2G;Briefwahlbezirk;02;81;W;0;0;0;0;753;753;7;746;113;111;260;54;50;6;21;30;36;0;2;3;2;2;1;0;1;0;1;1;1;4;7;2;4;0;4;0;0;1;3;6;2;2;0;6;2;3;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B2H;07;Tempelhof-Schöneberg;2H;Briefwahlbezirk;02;81;W;0;0;0;0;1 008;1 008;3;1 005;131;74;521;72;32;5;28;13;49;0;5;0;1;4;3;0;0;0;1;0;0;0;1;0;29;0;2;0;0;1;2;0;0;2;0;5;3;2;0;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B2I;07;Tempelhof-Schöneberg;2I;Briefwahlbezirk;02;81;W;0;0;0;0;637;637;3;634;81;34;342;66;11;5;22;8;27;0;0;1;1;0;1;0;0;0;0;0;0;0;2;0;11;0;0;0;0;0;3;0;1;1;0;2;1;0;0;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B3A;07;Tempelhof-Schöneberg;3A;Briefwahlbezirk;03;81;W;0;0;0;0;1 031;1 031;3;1 028;167;193;401;53;56;7;46;13;34;1;0;2;3;3;0;0;0;0;0;3;0;0;1;0;11;0;1;0;2;0;4;4;4;3;0;1;3;0;4;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B3B;07;Tempelhof-Schöneberg;3B;Briefwahlbezirk;03;81;W;0;0;0;0;852;852;5;847;142;110;361;59;39;4;40;19;30;1;1;0;4;0;3;0;0;0;1;2;0;0;2;0;11;0;2;0;1;1;2;1;2;2;0;1;1;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B3C;07;Tempelhof-Schöneberg;3C;Briefwahlbezirk;03;81;W;0;0;0;0;1 064;1 064;1;1 063;191;154;438;50;41;11;54;22;33;1;3;1;8;3;3;0;1;2;1;2;0;0;1;1;20;0;4;0;0;1;1;2;0;2;0;2;1;0;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B3D;07;Tempelhof-Schöneberg;3D;Briefwahlbezirk;03;81;W;0;0;0;0;1 054;1 054;7;1 047;195;164;439;62;46;5;49;7;33;1;1;0;5;2;0;0;0;1;3;3;1;0;2;1;8;0;1;0;0;0;4;6;0;0;0;0;3;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B3E;07;Tempelhof-Schöneberg;3E;Briefwahlbezirk;03;81;W;0;0;0;0;993;993;1;992;188;159;397;60;48;2;45;16;34;0;5;0;2;5;0;0;1;1;2;0;1;0;0;0;6;0;2;0;0;0;3;0;3;0;1;2;2;0;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B3F;07;Tempelhof-Schöneberg;3F;Briefwahlbezirk;03;81;W;0;0;0;0;912;912;6;906;160;137;357;64;35;8;49;10;31;0;3;0;0;3;0;0;0;0;1;0;1;0;0;0;14;0;5;0;0;0;1;3;3;2;1;2;2;1;0;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B3G;07;Tempelhof-Schöneberg;3G;Briefwahlbezirk;03;81;W;0;0;0;0;884;884;13;871;115;112;378;63;42;9;45;16;35;0;0;1;5;6;0;0;0;0;0;3;4;0;2;0;11;0;2;0;0;1;2;4;0;1;2;0;0;2;0;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B3H;07;Tempelhof-Schöneberg;3H;Briefwahlbezirk;03;81;W;0;0;0;0;575;575;1;574;87;70;227;49;27;4;23;9;35;0;1;1;8;0;0;0;0;1;0;0;0;3;0;3;7;0;4;1;0;1;0;0;1;0;0;1;3;1;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B3I;07;Tempelhof-Schöneberg;3I;Briefwahlbezirk;03;81;W;0;0;0;0;646;646;3;643;132;124;184;40;41;3;28;17;15;0;4;1;2;6;0;0;0;0;3;1;0;0;7;0;8;0;7;0;2;2;2;5;0;0;0;2;1;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B3K;07;Tempelhof-Schöneberg;3K;Briefwahlbezirk;03;81;W;0;0;0;0;518;518;5;513;115;152;96;19;47;3;26;4;19;1;0;2;5;6;0;0;0;0;0;1;1;4;1;0;1;0;2;0;0;0;1;5;0;1;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B4A;07;Tempelhof-Schöneberg;4A;Briefwahlbezirk;04;81;W;0;0;0;0;927;927;4;923;152;141;346;54;55;10;44;14;34;0;1;0;3;0;0;2;0;1;1;3;3;0;5;0;19;0;4;1;0;1;1;4;2;1;0;8;0;0;1;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B4B;07;Tempelhof-Schöneberg;4B;Briefwahlbezirk;04;81;W;0;0;0;0;829;829;4;825;111;181;320;45;34;3;34;8;34;1;0;1;3;2;2;0;2;0;3;5;0;2;0;4;11;0;2;0;1;1;2;5;0;0;1;1;1;1;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B4C;07;Tempelhof-Schöneberg;4C;Briefwahlbezirk;04;81;W;0;0;0;0;659;659;1;658;116;152;157;49;59;8;29;13;21;0;5;0;5;5;1;0;0;0;1;1;1;3;1;0;11;0;8;1;0;0;0;3;0;0;1;1;0;0;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B4D;07;Tempelhof-Schöneberg;4D;Briefwahlbezirk;04;81;W;0;0;0;0;872;872;10;862;159;197;214;55;62;7;38;24;33;2;4;1;9;4;0;0;0;1;3;2;2;0;6;1;10;0;10;0;0;0;0;4;3;0;0;2;1;0;1;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B4E;07;Tempelhof-Schöneberg;4E;Briefwahlbezirk;04;81;W;0;0;0;0;835;835;4;831;148;169;248;54;74;5;32;23;22;3;4;2;4;3;1;0;0;0;3;1;1;2;1;1;6;0;10;0;0;1;1;1;0;0;0;0;0;3;3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B4F;07;Tempelhof-Schöneberg;4F;Briefwahlbezirk;04;81;W;0;0;0;0;653;653;1;652;108;109;233;48;32;2;24;20;39;0;0;3;5;0;0;0;0;1;0;1;1;1;3;0;2;0;2;0;1;1;1;1;1;1;2;1;2;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B4G;07;Tempelhof-Schöneberg;4G;Briefwahlbezirk;04;81;W;0;0;0;0;863;863;4;859;145;160;276;74;54;5;46;9;39;0;0;1;1;6;0;0;1;1;0;1;1;0;3;0;13;0;5;1;0;0;2;1;1;2;0;2;1;0;1;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B4H;07;Tempelhof-Schöneberg;4H;Briefwahlbezirk;04;81;W;0;0;0;0;838;838;2;836;144;173;234;50;55;11;38;23;37;1;5;1;2;6;0;0;0;0;1;3;0;0;4;0;13;1;5;0;0;1;2;8;2;3;0;1;3;1;1;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B4I;07;Tempelhof-Schöneberg;4I;Briefwahlbezirk;04;81;W;0;0;0;0;283;283;2;281;57;40;78;29;18;2;12;7;11;0;1;0;1;2;0;0;0;1;2;0;1;1;1;0;6;0;1;0;0;0;1;2;0;0;0;0;0;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B5A;07;Tempelhof-Schöneberg;5A;Briefwahlbezirk;05;81;W;0;0;0;0;700;700;3;697;145;117;166;49;69;14;33;20;35;0;5;0;6;2;1;0;0;1;0;2;1;3;3;0;3;0;3;0;1;0;2;5;2;2;0;0;1;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B5B;07;Tempelhof-Schöneberg;5B;Briefwahlbezirk;05;81;W;0;0;0;0;631;631;3;628;103;114;166;37;74;4;32;16;25;3;1;2;6;2;1;0;0;1;1;3;1;1;2;0;7;0;4;1;0;1;1;7;0;0;0;0;2;0;2;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B5C;07;Tempelhof-Schöneberg;5C;Briefwahlbezirk;05;81;W;0;0;0;0;673;673;6;667;132;177;125;39;58;4;48;17;19;0;1;0;4;8;0;0;0;2;4;5;1;0;1;0;2;0;2;0;0;0;0;7;0;1;1;0;1;1;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B5D;07;Tempelhof-Schöneberg;5D;Briefwahlbezirk;05;81;W;0;0;0;0;701;701;7;694;120;181;142;35;77;4;39;16;24;1;1;2;3;4;0;0;0;4;2;4;4;0;2;0;2;0;7;0;0;1;0;3;0;2;0;1;2;2;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B5E;07;Tempelhof-Schöneberg;5E;Briefwahlbezirk;05;81;W;0;0;0;0;654;654;4;650;114;192;103;21;93;4;48;15;15;0;4;1;2;5;0;0;0;1;1;3;1;0;5;1;3;0;0;0;2;1;1;8;1;0;0;1;0;3;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B5F;07;Tempelhof-Schöneberg;5F;Briefwahlbezirk;05;81;W;0;0;0;0;624;624;6;618;109;166;130;22;67;8;40;11;16;0;4;1;2;1;0;1;1;4;3;4;1;0;1;0;5;0;5;0;0;0;1;5;2;3;0;0;2;0;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B5G;07;Tempelhof-Schöneberg;5G;Briefwahlbezirk;05;81;W;0;0;0;0;639;639;4;635;113;152;120;32;65;6;51;15;25;1;4;0;4;9;0;1;0;2;0;1;3;0;0;0;5;0;1;0;1;1;0;5;3;3;0;1;0;4;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B5H;07;Tempelhof-Schöneberg;5H;Briefwahlbezirk;05;81;W;0;0;0;0;631;631;13;618;103;216;119;27;47;3;44;6;13;0;2;1;2;7;0;1;0;1;0;3;1;1;0;1;2;0;1;0;0;0;2;8;1;0;1;1;1;0;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B5I;07;Tempelhof-Schöneberg;5I;Briefwahlbezirk;05;81;W;0;0;0;0;472;472;5;467;93;167;81;15;35;3;36;6;12;0;1;0;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;4;0;0;3;0;1;2;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B6A;07;Tempelhof-Schöneberg;6A;Briefwahlbezirk;06;81;W;0;0;0;0;811;811;4;807;149;265;164;30;75;4;55;12;22;0;4;2;1;8;0;0;0;0;0;1;1;0;0;1;3;0;2;0;1;0;0;1;0;0;2;0;1;0;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B6B;07;Tempelhof-Schöneberg;6B;Briefwahlbezirk;06;81;W;0;0;0;0;972;972;5;967;180;339;177;20;77;7;75;14;20;1;3;2;2;4;0;0;0;0;3;4;3;0;0;0;6;0;5;0;0;1;0;9;2;1;2;1;0;0;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B6C;07;Tempelhof-Schöneberg;6C;Briefwahlbezirk;06;81;W;0;0;0;0;663;663;6;657;121;228;107;15;63;7;57;3;16;0;2;1;5;5;0;0;0;0;1;1;5;0;0;0;5;0;2;1;0;0;1;4;2;0;0;0;1;1;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B6D;07;Tempelhof-Schöneberg;6D;Briefwahlbezirk;06;81;W;0;0;0;0;559;559;9;550;93;197;92;12;39;2;42;9;13;0;4;2;2;8;0;2;0;1;0;1;5;0;0;0;3;0;4;0;1;0;0;6;0;1;0;0;3;1;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B6E;07;Tempelhof-Schöneberg;6E;Briefwahlbezirk;06;81;W;0;0;0;0;778;778;6;772;126;240;95;29;101;7;70;22;13;0;8;1;4;1;0;0;1;3;6;6;2;0;1;0;2;0;10;0;2;1;2;5;0;1;0;1;1;5;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B6F;07;Tempelhof-Schöneberg;6F;Briefwahlbezirk;06;81;W;0;0;0;0;429;429;4;425;89;153;45;11;51;3;18;11;14;0;3;1;0;3;0;1;0;2;3;2;2;0;0;0;0;1;5;0;0;0;1;1;0;1;0;0;0;1;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B6G;07;Tempelhof-Schöneberg;6G;Briefwahlbezirk;06;81;W;0;0;0;0;590;590;7;583;138;185;69;26;60;12;23;6;9;1;6;2;3;8;0;0;0;0;8;3;0;0;1;0;3;0;5;0;1;0;0;6;3;0;1;0;0;3;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B6H;07;Tempelhof-Schöneberg;6H;Briefwahlbezirk;06;81;W;0;0;0;0;934;934;5;929;153;303;171;31;101;4;75;14;16;1;3;3;6;12;0;0;0;1;5;3;3;2;1;0;3;0;3;0;0;1;0;5;1;1;0;2;0;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B6I;07;Tempelhof-Schöneberg;6I;Briefwahlbezirk;06;81;W;0;0;0;0;488;488;2;486;84;140;108;15;39;2;42;10;10;0;3;1;4;6;0;0;0;2;3;1;0;2;0;1;0;0;6;0;0;0;1;0;0;0;0;0;0;0;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B7A;07;Tempelhof-Schöneberg;7A;Briefwahlbezirk;07;81;W;0;0;0;0;879;879;8;871;131;278;197;30;94;3;64;13;19;0;2;2;2;7;0;0;0;0;0;2;0;1;0;0;4;0;2;0;0;0;0;6;4;1;0;2;0;0;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B7B;07;Tempelhof-Schöneberg;7B;Briefwahlbezirk;07;81;W;0;0;0;0;896;896;7;889;148;313;158;26;84;0;63;18;17;0;1;2;5;10;0;0;0;3;5;1;3;1;0;2;1;0;0;0;0;1;0;9;0;4;0;2;1;6;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B7C;07;Tempelhof-Schöneberg;7C;Briefwahlbezirk;07;81;W;0;0;0;0;695;695;8;687;111;229;131;22;69;3;51;12;9;0;8;1;1;7;0;0;0;1;2;2;1;0;0;0;2;0;6;0;0;2;0;4;1;0;3;0;0;5;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B7D;07;Tempelhof-Schöneberg;7D;Briefwahlbezirk;07;81;W;0;0;0;0;715;715;6;709;130;269;103;16;78;5;44;22;6;0;2;1;2;3;0;0;0;2;2;2;0;0;0;1;4;0;4;0;1;0;1;2;2;2;0;1;0;2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B7E;07;Tempelhof-Schöneberg;7E;Briefwahlbezirk;07;81;W;0;0;0;0;622;622;8;614;133;212;74;29;58;6;36;7;14;1;5;1;2;2;0;0;0;4;3;2;0;0;1;0;3;0;3;0;0;0;1;7;0;0;0;0;1;2;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B7F;07;Tempelhof-Schöneberg;7F;Briefwahlbezirk;07;81;W;0;0;0;0;629;629;8;621;95;239;109;17;64;3;42;6;6;1;2;3;3;4;0;1;0;0;0;4;1;0;1;0;2;0;5;0;0;0;0;7;0;1;1;0;0;1;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B7G;07;Tempelhof-Schöneberg;7G;Briefwahlbezirk;07;81;W;0;0;0;0;780;780;2;778;112;304;133;22;90;6;44;9;9;1;5;2;4;5;0;1;0;0;2;2;1;1;0;0;4;0;4;0;1;0;1;5;2;2;0;1;0;0;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B7H;07;Tempelhof-Schöneberg;7H;Briefwahlbezirk;07;81;W;0;0;0;0;720;720;3;717;109;246;139;22;72;4;55;11;14;0;4;3;3;5;2;0;0;0;2;4;2;0;0;0;4;0;3;0;0;1;1;6;1;1;0;0;0;0;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;07B7I;07;Tempelhof-Schöneberg;7I;Briefwahlbezirk;07;81;W;0;0;0;0;757;757;3;754;111;244;178;31;75;4;43;6;18;0;3;2;6;9;0;0;0;0;1;1;1;0;0;0;2;0;2;0;0;0;0;4;1;1;0;2;2;0;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;08B1A;08;Neukölln;1A;Briefwahlbezirk;01;82;W;0;0;0;0;570;570;7;563;59;26;265;88;9;3;15;10;39;0;1;0;2;0;0;0;1;1;1;0;0;4;3;0;16;0;0;0;1;0;2;1;0;0;0;3;2;0;0;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;08B1B;08;Neukölln;1B;Briefwahlbezirk;01;82;W;0;0;0;0;677;677;3;674;75;24;327;90;5;3;9;6;61;2;0;0;7;0;0;0;1;0;1;0;0;0;1;0;39;0;0;0;0;0;3;0;0;1;0;2;0;2;1;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;08B1C;08;Neukölln;1C;Briefwahlbezirk;01;82;W;0;0;0;0;761;761;2;759;83;43;350;117;21;3;15;10;58;0;1;1;3;1;2;0;0;0;0;0;0;0;3;1;23;0;0;0;0;1;0;3;1;0;0;6;0;2;0;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;08B1D;08;Neukölln;1D;Briefwahlbezirk;01;82;W;0;0;0;0;748;748;2;746;72;28;365;99;8;3;9;5;87;0;0;0;4;1;1;0;0;0;1;0;0;0;2;0;24;1;1;0;0;0;2;2;0;1;0;11;1;1;1;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;08B1E;08;Neukölln;1E;Briefwahlbezirk;01;82;W;0;0;0;0;708;708;3;705;83;30;300;115;21;3;13;9;68;0;3;0;2;3;1;0;1;0;0;1;1;0;0;1;26;0;3;0;1;0;0;1;0;3;0;6;0;0;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;08B1F;08;Neukölln;1F;Briefwahlbezirk;01;82;W;0;0;0;0;701;701;1;700;91;63;257;88;33;7;20;11;61;2;6;0;4;1;0;1;0;0;3;0;0;1;0;0;16;0;4;0;0;1;2;3;0;2;0;11;2;1;3;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;08B1G;08;Neukölln;1G;Briefwahlbezirk;01;82;W;0;0;0;0;564;564;0;564;62;54;228;75;26;1;13;2;50;0;1;0;2;1;1;1;1;0;1;0;0;0;1;0;18;0;3;0;0;0;2;0;1;0;0;11;1;1;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;08B1H;08;Neukölln;1H;Briefwahlbezirk;01;82;W;0;0;0;0;690;690;8;682;70;64;249;113;36;4;17;3;52;1;2;2;3;1;1;3;0;1;1;0;0;0;2;0;29;0;3;0;1;0;4;2;0;2;0;8;1;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;08B1I;08;Neukölln;1I;Briefwahlbezirk;01;82;W;0;0;0;0;477;477;8;469;36;40;200;69;14;1;11;4;50;0;0;1;1;1;0;1;0;0;0;0;1;0;0;1;23;0;1;0;0;0;2;1;1;1;0;4;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;08B2A;08;Neukölln;2A;Briefwahlbezirk;02;82;W;0;0;0;0;599;599;1;598;64;22;278;82;16;0;6;7;66;0;1;0;4;0;0;1;0;2;0;0;0;0;2;0;21;0;1;0;1;0;3;0;0;4;0;5;1;1;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;08B2B;08;Neukölln;2B;Briefwahlbezirk;02;82;W;0;0;0;0;754;754;1;753;74;44;314;122;12;6;8;12;84;0;0;0;3;0;0;1;0;1;2;2;1;5;1;3;27;0;1;0;0;0;0;2;0;1;0;13;2;0;0;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;08B2C;08;Neukölln;2C;Briefwahlbezirk;02;82;W;0;0;0;0;541;541;1;540;51;23;234;70;5;1;6;6;74;0;1;0;1;2;1;0;1;0;0;1;2;1;2;1;23;0;1;0;0;0;2;1;0;0;1;7;2;0;0;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;08B2D;08;Neukölln;2D;Briefwahlbezirk;02;82;W;0;0;0;0;575;575;2;573;70;38;242;89;23;2;7;7;41;1;1;0;1;0;1;0;0;1;1;0;2;0;2;0;19;0;1;0;0;0;1;1;0;1;0;2;0;1;0;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;08B2E;08;Neukölln;2E;Briefwahlbezirk;02;82;W;0;0;0;0;643;643;2;641;69;38;290;85;20;4;9;9;60;0;0;0;4;2;2;0;0;0;0;1;0;0;1;1;20;0;3;0;1;1;0;0;1;0;0;4;1;1;0;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;08B2F;08;Neukölln;2F;Briefwahlbezirk;02;82;W;0;0;0;0;622;622;1;621;71;26;257;103;17;9;7;8;68;0;1;0;0;0;1;1;1;0;0;0;0;0;2;0;23;0;0;0;0;0;0;0;0;1;0;10;1;0;1;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
